389 480 1 976227697
711 480 0 976227697
108 1028 0 976227698
249 1207 1 976227705
108 2150 0 976227717
108 1968 0 976227717
249 1247 0 976227727
108 3552 0 976227735
108 2371 0 976227754
249 1242 1 976227811
249 1945 1 976227811
249 1288 1 976227834
108 380 0 976227888
496 318 1 976227936
108 587 0 976227951
108 3591 0 976227951
496 2858 1 976227959
496 1213 0 976228008
496 593 0 976228024
108 2080 0 976228036
108 2100 0 976228036
108 2746 0 976228054
496 2571 0 976228083
496 296 0 976228102
249 1262 1 976228117
711 3948 0 976228141
249 2028 0 976228181
496 1265 0 976228184
108 2470 0 976228227
108 3033 0 976228227
108 317 0 976228249
108 1135 0 976228249
249 260 1 976228250
108 2012 0 976228303
939 1219 1 976228346
939 1278 0 976228346
108 539 0 976228362
939 3499 1 976228373
108 2469 0 976228377
939 2160 1 976228433
939 2455 1 976228433
939 3476 0 976228433
496 3175 1 976228439
108 1007 0 976228477
108 2375 0 976228533
939 2793 0 976228538
939 253 1 976228559
939 1982 1 976228607
108 2082 0 976228608
108 2468 0 976228694
939 3044 0 976228699
939 1200 1 976228842
939 1136 1 976228941
939 2804 1 976228964
999 3104 0 976230246
789 2194 0 976230262
999 2529 1 976230262
999 2194 0 976230262
999 2947 1 976230294
999 2948 1 976230294
789 2916 0 976230311
789 3256 0 976230331
999 2640 0 976230331
789 380 0 976230365
789 733 0 976230365
789 2414 0 976230366
999 2993 0 976230391
496 19 0 976230413
789 3704 0 976230453
789 2628 0 976230548
789 1597 0 976230564
389 2804 0 976230592
789 736 0 976230601
789 3257 0 976230601
389 1197 1 976230620
389 1 0 976230643
389 2174 0 976230685
389 2716 1 976230702
711 1784 0 976230703
389 1220 1 976230732
389 1188 0 976230732
389 235 0 976230752
711 235 1 976230752
711 671 1 976230771
711 3175 0 976230801
711 1580 1 976230811
496 2028 1 976230821
496 1196 1 976230863
496 1198 1 976230863
496 1225 1 976230863
496 541 1 976230905
496 1270 1 976230905
496 1036 1 976230946
496 1240 1 976230946
389 471 1 976230974
496 1200 0 976230984
496 1674 1 976231000
999 2468 0 976231002
389 318 1 976231026
711 318 0 976231026
789 2402 0 976231026
789 2701 0 976231069
999 1259 1 976231191
496 1197 1 976232375
496 1552 0 976232589
131 110 1 976234354
131 260 1 976234492
131 1097 1 976234493
131 2174 1 976234493
131 2797 1 976234493
131 1019 1 976234539
131 1073 1 976234539
131 2140 1 976234539
131 2105 1 976234595
131 2161 0 976234595
131 1214 1 976234697
131 1219 1 976234697
131 1258 1 976234697
131 1387 1 976234697
131 1350 0 976234757
131 2664 1 976234782
131 2867 1 976234782
1000 593 1 976235465
1000 608 1 976235498
1000 1213 0 976235498
1000 1617 0 976235511
1000 527 0 976235543
1000 1089 1 976235605
1000 1358 1 976235659
426 1265 0 976241031
426 608 1 976241224
426 296 1 976241253
426 47 1 976241276
426 2268 1 976241312
426 2391 1 976241312
426 999 0 976241413
426 1198 1 976241532
426 260 0 976241532
426 969 0 976241561
426 2871 1 976241576
426 1210 0 976241607
426 1374 0 976241607
426 1376 0 976241642
482 1376 0 976241642
426 2115 1 976241671
426 2640 0 976241671
426 2054 0 976241818
426 2405 0 976241818
482 1544 0 976241854
426 2367 0 976241894
426 1214 1 976242016
426 1206 0 976242016
426 1200 1 976242043
426 2571 0 976242043
426 1127 0 976242057
482 1127 0 976242057
426 3702 0 976242078
426 1375 0 976242188
426 3704 0 976242188
426 2364 0 976242208
426 788 0 976242254
426 3638 0 976242254
426 457 0 976242637
426 1610 0 976242661
426 1036 1 976242674
426 1343 1 976242720
426 3147 1 976242720
426 1994 1 976242730
426 3102 0 976242799
482 2763 0 976242832
426 377 0 976242862
426 3101 0 976242893
426 2121 0 976243183
426 2468 0 976243183
426 2122 0 976243314
426 899 0 976243382
426 2971 0 976243397
426 1947 0 976243410
426 914 0 976243442
482 551 0 976243442
288 1210 0 976243496
426 1088 0 976243518
426 1380 0 976243518
426 17 0 976243704
426 1393 1 976243722
426 1357 0 976243722
288 1127 0 976243731
426 1183 0 976243792
426 357 1 976243812
482 357 0 976243812
939 3683 1 976243850
939 1179 0 976243850
426 3099 0 976243879
426 1339 0 976243879
426 378 0 976243898
426 2262 0 976243898
288 1214 0 976243909
426 2671 1 976243912
426 708 0 976243930
426 7 0 976243955
426 2146 0 976243955
426 1597 0 976243971
288 3363 0 976243975
288 2797 1 976244127
288 2100 0 976244515
426 3441 0 976244661
854 1721 0 976244799
135 2028 1 976244901
854 2028 1 976244901
374 318 1 976245027
854 527 1 976245161
135 2858 1 976245214
854 2858 1 976245214
374 1265 1 976245278
854 1089 1 976245287
135 1265 0 976245323
135 589 1 976245352
854 1 1 976245352
854 589 1 976245352
854 2959 1 976245352
854 2571 1 976245399
374 1197 1 976245432
374 2797 0 976245450
374 933 1 976245597
854 3147 1 976245617
374 1394 0 976245705
135 2321 0 976245795
854 2321 0 976245795
135 457 1 976245853
854 2355 1 976245853
374 2355 0 976245876
374 3178 1 976245896
374 1220 1 976245961
854 2908 0 976245976
374 1968 1 976246020
374 915 0 976246035
374 357 1 976246057
135 1396 1 976247885
135 1356 0 976247945
135 1580 0 976247945
135 2012 0 976248087
135 1196 1 976248315
135 1240 1 976248350
135 1210 0 976248350
135 2054 0 976249288
854 2797 1 976250016
854 2997 1 976250410
854 223 1 976250661
854 2683 1 976254981
854 2694 0 976255344
549 1193 1 976280780
549 110 0 976280813
549 858 0 976280953
549 296 1 976281012
549 50 0 976281012
549 1221 0 976281012
549 260 0 976281036
549 318 0 976281036
549 1036 1 976281134
549 1304 0 976281277
549 1200 1 976281299
549 589 1 976281376
549 1270 1 976281432
44 589 0 976281498
44 1374 0 976281537
44 1965 0 976281537
44 2455 0 976281624
549 1 0 976282933
549 1291 0 976283078
549 377 1 976283318
549 3408 0 976283467
549 3527 0 976283676
549 1580 0 976283908
276 480 0 976286299
276 2858 1 976286390
276 589 1 976286453
276 2791 1 976286453
276 1259 0 976286453
276 3578 0 976286517
395 1674 0 976286535
276 1673 0 976286549
276 3793 0 976286549
276 1580 0 976286582
395 908 1 976286627
395 2948 1 976286770
341 2455 0 976286808
276 3354 0 976286843
395 1208 0 976287256
299 1225 1 976287379
395 608 0 976287395
299 2804 1 976287401
395 1201 1 976287464
395 3448 0 976287464
276 3175 0 976287661
395 592 0 976287830
276 223 0 976287946
395 1961 0 976288098
395 2406 0 976288098
341 2640 1 976288125
395 2396 0 976288244
395 2020 0 976288278
395 1247 0 976288278
395 1230 0 976288320
395 1265 0 976288320
418 480 0 976288844
603 161 0 976290634
603 1242 1 976290709
603 1036 0 976290709
603 589 0 976290749
603 2762 1 976290750
603 1240 0 976290750
603 1213 0 976290785
603 2918 1 976290873
741 1617 0 976291238
741 1210 1 976291251
741 110 1 976291265
741 1060 1 976291375
741 527 0 976291375
741 923 1 976291396
741 2289 1 976291396
741 858 1 976291406
741 1208 1 976291484
741 318 1 976291501
741 2858 1 976291501
741 593 1 976291535
603 2423 0 976291540
603 2804 0 976291540
